time,q_actual_0,q_actual_1,q_actual_2,q_actual_3,q_actual_4,q_actual_5,q_actual_6,dq_actual_0,dq_actual_1,dq_actual_2,dq_actual_3,dq_actual_4,dq_actual_5,dq_actual_6,tau_actual_0,tau_actual_1,tau_actual_2,tau_actual_3,tau_actual_4,tau_actual_5,tau_actual_6,q_ref_0,q_ref_1,q_ref_2,q_ref_3,q_ref_4,q_ref_5,q_ref_6,dq_ref_0,dq_ref_1,dq_ref_2,dq_ref_3,dq_ref_4,dq_ref_5,dq_ref_6,tau_ref_0,tau_ref_1,tau_ref_2,tau_ref_3,tau_ref_4,tau_ref_5,tau_ref_6
50.670000,-0.002861,0.000191,-0.000954,0.127985,-0.000954,0.000954,-0.001717,-0.010989,-0.010989,-0.004884,0.043956,-0.007326,0.007326,-0.021978,0.382418,-0.224176,0.088889,1.073504,0.007326,-0.017094,0.041514,0.000000,0.000000,0.000000,0.134500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.680000,-0.002861,0.000191,-0.000954,0.128748,-0.000572,0.000954,-0.001717,-0.010989,-0.010989,-0.004884,0.063492,0.007326,0.007326,-0.007326,0.408791,-0.224176,0.102564,1.196581,0.007326,0.007326,0.046398,0.000000,0.000000,0.000000,0.135500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.690000,-0.002861,0.000191,-0.000954,0.129511,-0.000954,0.000954,-0.001717,-0.010989,-0.010989,-0.004884,0.092796,-0.007326,0.007326,0.007326,0.408791,-0.224176,0.088889,1.169231,0.012210,-0.007326,0.026862,0.000000,0.000000,0.000000,0.136500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.700000,-0.002861,0.000191,-0.000954,0.130655,-0.000954,0.000954,-0.001717,-0.010989,-0.010989,-0.004884,0.102564,-0.007326,0.007326,-0.007326,0.408791,-0.224176,0.075214,1.128205,0.012210,-0.031746,0.031746,0.000000,0.000000,0.000000,0.137500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.710000,-0.002861,0.000191,-0.000954,0.132181,-0.000954,0.000954,-0.001717,-0.010989,-0.010989,-0.004884,0.122100,-0.007326,0.007326,-0.007326,0.408791,-0.224176,0.088889,0.964103,0.012210,-0.012210,0.041514,0.000000,0.000000,0.000000,0.138500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.720000,-0.002861,0.000191,-0.000954,0.133326,-0.000954,0.000954,-0.001717,-0.010989,-0.010989,-0.004884,0.102564,0.007326,0.007326,-0.007326,0.382418,-0.224176,0.075214,0.895726,0.012210,-0.026862,0.041514,0.000000,0.000000,0.000000,0.139500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.730000,-0.002861,0.000191,-0.000954,0.134089,-0.000954,0.000954,-0.001717,-0.010989,0.010989,-0.004884,0.083028,0.007326,0.007326,-0.007326,0.382418,-0.224176,0.102564,0.991453,0.002442,-0.017094,0.041514,0.000000,0.000000,0.000000,0.140500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.740000,-0.002861,0.000191,-0.000954,0.134852,-0.000954,0.000954,-0.001717,-0.010989,-0.010989,-0.004884,0.073260,-0.007326,0.007326,-0.021978,0.408791,-0.224176,0.088889,1.100855,-0.002442,-0.002442,0.031746,0.000000,0.000000,0.000000,0.141500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.750000,-0.002861,0.000191,-0.000954,0.135233,-0.000954,0.000954,-0.001717,-0.010989,-0.010989,-0.004884,0.073260,-0.007326,0.007326,-0.007326,0.408791,-0.224176,0.075214,1.155556,0.012210,-0.017094,0.036630,0.000000,0.000000,0.000000,0.142500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.760000,-0.002861,0.000191,-0.000954,0.136378,-0.000954,0.000954,-0.001717,-0.010989,0.010989,-0.004884,0.092796,-0.007326,0.021978,-0.007326,0.408791,-0.224176,0.075214,1.128205,0.007326,-0.017094,0.036630,0.000000,0.000000,0.000000,0.143500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
