time,q0,q1,q2,q3,q4,q5,q6,qd0,qd1,qd2,qd3,qd4,qd5,qd6,qdd0,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,tau0,tau1,tau2,tau3,tau4,tau5,tau6
2.260000,-1.678661,1.545004,1.083005,1.146879,-1.171770,-0.168827,-0.327667,1.441825,-0.886790,-0.475758,0.373448,0.269848,-0.703568,0.319909,-2.953787,-3.395844,3.823719,-1.102641,-1.061143,2.665969,-1.518084,-3.616844,-2.192369,-2.733234,1.580346,0.172442,-0.213617,0.577559
2.270000,-1.673129,1.541320,1.081328,1.148249,-1.170699,-0.171363,-0.326546,1.413935,-0.920373,-0.439619,0.363001,0.259556,-0.677276,0.304663,-2.616075,-3.314933,3.396845,-0.983027,-0.993864,2.580933,-1.526217,-3.697323,-2.087407,-2.746259,1.563906,0.171088,-0.207083,0.571868
2.280000,-1.670392,1.539463,1.080573,1.148981,-1.170199,-0.172806,-0.325932,1.389503,-0.953088,-0.407821,0.353788,0.249971,-0.651949,0.289385,-2.274360,-3.223163,2.970818,-0.857634,-0.922231,2.478626,-1.526501,-3.775713,-1.980060,-2.762424,1.547586,0.169914,-0.201269,0.566525
2.290000,-1.656223,1.530697,1.074806,1.152364,-1.167879,-0.179280,-0.323337,1.368448,-0.984836,-0.380203,0.345848,0.241111,-0.627703,0.274133,-1.950946,-3.122147,2.573356,-0.730173,-0.850985,2.369742,-1.522691,-3.850994,-1.871564,-2.781632,1.531663,0.168925,-0.196333,0.561715
2.300000,-1.649290,1.525628,1.072744,1.154040,-1.166666,-0.182352,-0.322031,1.350485,-1.015531,-0.356354,0.339184,0.232951,-0.604554,0.258931,-1.663577,-3.013654,2.225668,-0.604410,-0.783997,2.263259,-1.517325,-3.922610,-1.762977,-2.803704,1.516300,0.168118,-0.192396,0.557604
2.310000,-1.645312,1.522548,1.071772,1.155063,-1.165975,-0.184224,-0.321263,1.335176,-1.045109,-0.335689,0.333760,0.225431,-0.582438,0.243786,-1.424860,-2.899494,1.941887,-0.483870,-0.724044,2.166338,-1.511581,-3.990459,-1.655154,-2.828385,1.501578,0.167488,-0.189544,0.554322
2.320000,-1.632127,1.512942,1.067338,1.158272,-1.163947,-0.190071,-0.319030,1.321987,-1.073521,-0.317516,0.329507,0.218470,-0.561227,0.228700,-1.242293,-2.781389,1.729305,-0.371593,-0.672737,2.084413,-1.505338,-4.054855,-1.548720,-2.855347,1.487516,0.167028,-0.187817,0.551954
2.330000,-1.628169,1.509652,1.066380,1.159223,-1.163290,-0.191588,-0.318397,1.310331,-1.100737,-0.301103,0.326328,0.211977,-0.540750,0.213680,-1.118735,-2.660854,1.589215,-0.269936,-0.630568,2.021379,-1.497405,-4.116465,-1.444074,-2.884208,1.474095,0.166731,-0.187219,0.550520
2.340000,-1.623032,1.505224,1.065325,1.160538,-1.162461,-0.193764,-0.317565,1.299613,-1.126738,-0.285732,0.324108,0.205859,-0.520800,0.198752,-1.053182,-2.539098,1.518114,-0.180436,-0.597064,1.979754,-1.485878,-4.176236,-1.341389,-2.914533,1.461277,0.166588,-0.187713,0.549970
2.350000,-1.609182,1.493763,1.061441,1.163990,-1.160447,-0.199452,-0.315560,1.289267,-1.151519,-0.270741,0.322720,0.200035,-0.501154,0.183962,-1.041660,-2.416952,1.509057,-0.103734,-0.571003,1.960756,-1.468578,-4.235306,-1.240624,-2.945858,1.449008,0.166595,-0.189231,0.550176
2.360000,-1.606687,1.491423,1.060992,1.164607,-1.160054,-0.200295,-0.315232,1.278779,-1.175077,-0.255551,0.322034,0.194439,-0.481585,0.169380,-1.078128,-2.294842,1.552944,-0.039565,-0.550659,1.964307,-1.443501,-4.294914,-1.141543,-2.977706,1.437228,0.166750,-0.191677,0.550935
2.370000,-1.600460,1.485529,1.059949,1.166256,-1.159129,-0.202768,-0.314390,1.267704,-1.197415,-0.239682,0.321928,0.189022,-0.461868,0.155092,-1.155282,-2.172799,1.639640,0.013178,-0.534051,1.988973,-1.409263,-4.356306,-1.043750,-3.009608,1.425863,0.167052,-0.194939,0.551974
2.380000,-1.588752,1.474610,1.057514,1.169319,-1.157458,-0.207323,-0.312900,1.255674,-1.218533,-0.222758,0.322297,0.183758,-0.441805,0.141195,-1.265231,-2.050513,1.758842,0.056314,-0.519163,2.031928,-1.365463,-4.420653,-0.946717,-3.041130,1.414825,0.167508,-0.198885,0.552962
2.390000,-1.587525,1.473380,1.057330,1.169636,-1.157276,-0.207714,-0.312772,1.242400,-1.238426,-0.204505,0.323055,0.178639,-0.421230,0.127783,-1.400018,-1.927413,1.900695,0.092174,-0.504128,2.089007,-1.312954,-4.488967,-0.849835,-3.071892,1.404005,0.168124,-0.203373,0.553533
2.400000,-1.580261,1.465948,1.056375,1.171600,-1.156245,-0.210206,-0.312044,1.227673,-1.257081,-0.184744,0.324141,0.173675,-0.400025,0.114936,-1.552005,-1.802787,2.056168,0.123363,-0.487355,2.154882,-1.253966,-4.562046,-0.752461,-3.101591,1.393268,0.168910,-0.208248,0.553306
2.410000,-1.568982,1.454498,1.054473,1.174635,-1.154710,-0.214084,-0.311020,1.211360,-1.274481,-0.163382,0.325522,0.168892,-0.378132,0.102703,-1.714144,-1.675895,2.217248,0.152496,-0.467609,2.223400,-1.192064,-4.640428,-0.653970,-3.130012,1.382455,0.169881,-0.213337,0.551917
2.420000,-1.567800,1.453212,1.054346,1.174952,-1.154544,-0.214414,-0.310932,1.193391,-1.290599,-0.140399,0.327191,0.164323,-0.355557,0.091094,-1.880142,-1.546093,2.376990,0.181941,-0.444042,2.288055,-1.131939,-4.724364,-0.553809,-3.157045,1.371386,0.171048,-0.218443,0.549044
2.430000,-1.560837,1.445465,1.053759,1.176914,-1.153601,-0.216497,-0.310468,1.173757,-1.305403,-0.115842,0.329161,0.160011,-0.332371,0.080065,-2.044557,-1.412937,2.529497,0.213601,-0.416175,2.342570,-1.079014,-4.813822,-0.451545,-3.182673,1.359869,0.172424,-0.223339,0.544436
2.440000,-1.550182,1.433603,1.052583,1.179956,-1.152180,-0.219656,-0.309887,1.152499,-1.318858,-0.089809,0.331463,0.156000,-0.308706,0.069514,-2.202834,-1.276254,2.669850,0.248758,-0.383853,2.381535,-1.038931,-4.908498,-0.346909,-3.206976,1.347718,0.174023,-0.227762,0.537939
2.450000,-1.549064,1.432277,1.052533,1.180281,-1.152028,-0.219920,-0.309835,1.129700,-1.330928,-0.062445,0.334136,0.152334,-0.284740,0.059286,-2.351305,-1.136186,2.794060,0.287982,-0.347176,2.401021,-1.016934,-5.007853,-0.239830,-3.230106,1.334765,0.175855,-0.231409,0.529511
2.460000,-1.542413,1.424286,1.052307,1.182292,-1.151146,-0.221642,-0.309558,1.105473,-1.341582,-0.033928,0.337222,0.149056,-0.260685,0.049175,-2.487172,-0.993186,2.899041,0.331137,-0.306429,2.399129,-1.017238,-5.111157,-0.130450,-3.252270,1.320883,0.177927,-0.233938,0.519233
2.470000,-1.532420,1.412102,1.051889,1.185369,-1.149792,-0.224043,-0.309230,1.079957,-1.350792,-0.004464,0.340759,0.146205,-0.236758,0.038941,-2.608484,-0.847977,2.982629,0.377452,-0.262006,2.376371,-1.042455,-5.217545,-0.019126,-3.273701,1.306004,0.180242,-0.234984,0.507306
2.480000,-1.532420,1.412102,1.051889,1.185369,-1.149792,-0.224043,-0.309230,1.053304,-1.358541,0.025724,0.344771,0.143816,-0.213158,0.028326,-2.714107,-0.701486,3.043635,0.425667,-0.214358,2.335858,-1.093144,-5.326076,0.093585,-3.294634,1.290127,0.182803,-0.234169,0.494044
2.490000,-1.525226,1.402598,1.052285,1.187766,-1.148811,-0.225463,-0.309066,1.025675,-1.364822,0.056409,0.349272,0.141918,-0.190041,0.017078,-2.803699,-0.554741,3.081922,0.474226,-0.163958,2.283208,-1.167572,-5.435798,0.206962,-3.315280,1.273331,0.185606,-0.231130,0.479852
2.500000,-1.516040,1.390245,1.052797,1.190953,-1.147499,-0.227069,-0.308965,0.997230,-1.369636,0.087363,0.354256,0.140537,-0.167494,0.004975,-2.877662,-0.408774,3.098449,0.521497,-0.111276,2.226178,-1.261699,-5.545796,0.320166,-3.335801,1.255771,0.188643,-0.225549,0.465194
2.510000,-1.516040,1.390245,1.052797,1.190953,-1.147499,-0.227069,-0.308965,0.968121,-1.372997,0.118378,0.359702,0.139693,-0.145517,-0.008156,-2.937077,-0.264525,3.095272,0.565991,-0.056787,2.174001,-1.369441,-5.655247,0.432300,-3.356303,1.237671,0.191907,-0.217185,0.450562
2.520000,-1.507544,1.377897,1.054134,1.194198,-1.146254,-0.228142,-0.309004,0.938488,-1.374927,0.149268,0.365576,0.139401,-0.124014,-0.022414,-2.983594,-0.122766,3.075455,0.606552,-0.000971,2.136483,-1.483157,-5.763444,0.542460,-3.376819,1.219304,0.195386,-0.205909,0.436439
2.530000,-1.501191,1.368276,1.055428,1.196794,-1.145276,-0.228726,-0.309137,0.908449,-1.375453,0.179887,0.371833,0.139673,-0.102787,-0.037819,-3.019284,0.015934,3.042876,0.642510,0.055674,2.122936,-1.594347,-5.869819,0.649795,-3.397317,1.200976,0.199067,-0.191726,0.423260
2.540000,-1.501191,1.368276,1.055428,1.196794,-1.145276,-0.228726,-0.309137,0.878102,-1.374608,0.210126,0.378426,0.140515,-0.081555,-0.054301,-3.046445,0.151206,3.001938,0.673749,0.112638,2.141060,-1.694457,-5.973946,0.753544,-3.417707,1.182996,0.202939,-0.174800,0.411382
2.550000,-1.493579,1.355981,1.057698,1.200229,-1.144055,-0.229188,-0.309625,0.847521,-1.372428,0.239925,0.385308,0.141926,-0.059966,-0.071708,-3.067386,0.282839,2.957198,0.700721,0.169410,2.195926,-1.775723,-6.075522,0.853066,-3.437849,1.165651,0.206992,-0.155452,0.401059
2.560000,-1.487834,1.346417,1.059563,1.202996,-1.143053,-0.229418,-0.310250,0.816755,-1.368951,0.269270,0.392440,0.143903,-0.037636,-0.089815,-3.084205,0.410694,2.912960,0.724370,0.225517,2.289205,-1.831931,-6.174350,0.947853,-3.457578,1.149185,0.211218,-0.134159,0.392432
2.570000,-1.487834,1.346417,1.059563,1.202996,-1.143053,-0.229418,-0.310250,0.785836,-1.364215,0.298185,0.399795,0.146436,-0.014182,-0.108346,-3.098582,0.534606,2.872879,0.745994,0.280577,2.418761,-1.859015,-6.270306,1.037529,-3.476717,1.133776,0.215612,-0.111525,0.385519
2.580000,-1.480200,1.332854,1.062797,1.207059,-1.141630,-0.229570,-0.311488,0.754783,-1.358259,0.326727,0.407360,0.149514,0.010739,-0.126996,-3.111627,0.654280,2.839630,0.767066,0.334366,2.578714,-1.855422,-6.363307,1.121833,-3.495101,1.119533,0.220171,-0.088245,0.380225
2.590000,-1.475840,1.324753,1.064914,1.209567,-1.140733,-0.229561,-0.312376,0.723604,-1.351129,0.354977,0.415137,0.153124,0.037392,-0.145455,-3.123788,0.769209,2.814680,0.789026,0.386885,2.759972,-1.822211,-6.453278,1.200596,-3.512585,1.106486,0.224896,-0.065059,0.376359
2.600000,-1.475840,1.324753,1.064914,1.209567,-1.140733,-0.229561,-0.312376,0.692307,-1.342875,0.383021,0.423141,0.157252,0.065938,-0.163440,-3.134843,0.878614,2.798195,0.813085,0.438426,2.951202,-1.762876,-6.540133,1.273715,-3.529063,1.094600,0.229784,-0.042696,0.373658
2.610000,-1.469017,1.311340,1.068790,1.213831,-1.139118,-0.229082,-0.314307,0.660907,-1.333557,0.410941,0.431398,0.161892,0.096416,-0.180712,-3.143969,0.981454,2.789091,0.840065,0.489616,3.140101,-1.682940,-6.623752,1.341124,-3.544465,1.083788,0.234832,-0.021827,0.371813
2.620000,-1.465809,1.304687,1.070918,1.216003,-1.138280,-0.228554,-0.315268,0.629428,-1.323246,0.438803,0.439942,0.167044,0.128740,-0.197099,-3.149882,1.076468,2.785213,0.870294,0.541432,3.314812,-1.589360,-6.703978,1.402776,-3.558765,1.073930,0.240033,-0.003014,0.370501
2.630000,-1.463962,1.300722,1.072267,1.217321,-1.137773,-0.228132,-0.315879,0.597909,-1.312027,0.466645,0.448804,0.172721,0.162712,-0.212500,-3.151029,1.162274,2.783628,0.903572,0.595185,3.465270,-1.489835,-6.780621,1.458622,-3.571970,1.064899,0.245370,0.013324,0.369413
2.640000,-1.458738,1.288954,1.076555,1.221352,-1.136115,-0.226255,-0.318081,0.566407,-1.300000,0.494475,0.458013,0.178948,0.198046,-0.226895,-3.145798,1.237503,2.780972,0.939218,0.652468,3.584310,-1.392079,-6.853469,1.508611,-3.584115,1.056586,0.250817,0.026930,0.368279
2.650000,-1.456556,1.283788,1.078608,1.223207,-1.135381,-0.225322,-0.318990,0.534993,-1.287277,0.522265,0.467589,0.185770,0.234399,-0.240341,-3.132719,1.300935,2.773819,0.976171,0.715073,3.668372,-1.303141,-6.922304,1.552689,-3.595252,1.048916,0.256335,0.037721,0.366886
2.660000,-1.454473,1.278666,1.080745,1.225085,-1.134637,-0.224260,-0.319952,0.503753,-1.273982,0.549952,0.477537,0.193249,0.271413,-0.252958,-3.110626,1.351642,2.759013,1.013140,0.784876,3.717738,-1.228827,-6.986924,1.590809,-3.605436,1.041863,0.261874,0.045774,0.365088
2.670000,-1.450122,1.267274,1.085786,1.229406,-1.132751,-0.221149,-0.322605,0.472781,-1.260244,0.577445,0.487851,0.201468,0.308753,-0.264918,-3.078767,1.389090,2.733933,1.048782,0.863711,3.736281,-1.173280,-7.047162,1.622946,-3.614716,1.035456,0.267372,0.051309,0.362810
2.680000,-1.448791,1.263534,1.087623,1.230900,-1.132147,-0.220153,-0.323355,0.442178,-1.246200,0.604630,0.498512,0.210524,0.346139,-0.276424,-3.036835,1.413211,2.696660,1.081877,0.953225,3.730775,-1.138722,-7.102905,1.649114,-3.623126,1.029774,0.272753,0.054660,0.360043
2.690000,-1.447067,1.258575,1.090059,1.232900,-1.131295,-0.218602,-0.324531,0.412044,-1.231980,0.631378,0.509489,0.220532,0.383369,-0.287692,-2.984938,1.424421,2.646048,1.111478,1.054722,3.709872,-1.125378,-7.154110,1.669385,-3.630676,1.024935,0.277938,0.056240,0.356830
2.700000,-1.443189,1.246341,1.096539,1.238046,-1.128873,-0.213976,-0.327865,0.382479,-1.217711,0.657551,0.520742,0.231618,0.420336,-0.298931,-2.923510,1.423595,2.581694,1.137032,1.169004,3.682884,-1.131557,-7.200806,1.683905,-3.637352,1.021079,0.282839,0.056508,0.353254
2.710000,-1.442480,1.243933,1.097927,1.239116,-1.128418,-0.213146,-0.328409,0.353574,-1.203508,0.683012,0.532229,0.243912,0.457027,-0.310323,-2.853187,1.412008,2.503854,1.158446,1.296204,3.658512,-1.153872,-7.243101,1.692903,-3.643111,1.018343,0.287369,0.055929,0.349415
2.720000,-1.440742,1.237939,1.101321,1.241786,-1.127141,-0.210691,-0.330055,0.325415,-1.189471,0.707628,0.543911,0.257542,0.493507,-0.322009,-2.774675,1.391235,2.413304,1.176104,1.435617,3.643686,-1.187570,-7.281173,1.696699,-3.647889,1.016841,0.291447,0.054952,0.345415
2.730000,-1.438024,1.227314,1.107825,1.246727,-1.124545,-0.205591,-0.333356,0.298081,-1.175684,0.731278,0.555752,0.272624,0.529900,-0.334075,-2.688627,1.363046,2.311211,1.190833,1.585549,3.642631,-1.226933,-7.315262,1.695704,-3.651604,1.016635,0.294996,0.053977,0.341342
2.740000,-1.437743,1.226148,1.108576,1.247295,-1.124277,-0.205072,-0.333675,0.271643,-1.162210,0.753853,0.567728,0.289253,0.566359,-0.346547,-2.595565,1.329288,2.199007,1.203814,1.743190,3.656273,-1.265720,-7.345655,1.690415,-3.654161,1.017725,0.297950,0.053340,0.337257
2.750000,-1.436076,1.219186,1.112987,1.250707,-1.122521,-0.201659,-0.335764,0.246169,-1.149098,0.775258,0.579828,0.307488,0.603026,-0.359389,-2.495839,1.291775,2.078307,1.216472,1.904538,3.682037,-1.297624,-7.372671,1.681404,-3.655466,1.020026,0.300256,0.053295,0.333191
2.760000,-1.434043,1.208926,1.120053,1.255950,-1.119351,-0.195561,-0.339406,0.221726,-1.136375,0.795419,0.592057,0.327344,0.640000,-0.372500,-2.389639,1.252192,1.950853,1.230322,2.064400,3.714068,-1.316713,-7.396641,1.669306,-3.655430,1.023369,0.301876,0.054004,0.329141
2.770000,-1.434043,1.208926,1.120053,1.255950,-1.119351,-0.195561,-0.339406,0.198376,-1.124054,0.814275,0.604434,0.348776,0.677307,-0.385723,-2.277055,1.212017,1.818488,1.246806,2.216489,3.743832,-1.317829,-7.417896,1.654800,-3.653980,1.027496,0.302787,0.055540,0.325079
2.780000,-1.432610,1.201070,1.125627,1.260187,-1.116608,-0.190677,-0.342222,0.176185,-1.112135,0.831789,0.616993,0.371674,0.714877,-0.398856,-2.158155,1.172459,1.683142,1.267127,2.353637,3.761044,-1.296931,-7.436746,1.638590,-3.651069,1.032067,0.302983,0.057884,0.320958
2.790000,-1.431269,1.191159,1.133372,1.265838,-1.112952,-0.183748,-0.346088,0.155213,-1.100605,0.847938,0.629777,0.395849,0.752528,-0.411662,-2.033088,1.134434,1.546812,1.292088,2.468152,3.754823,-1.251351,-7.453476,1.621390,-3.646678,1.036677,0.302479,0.060937,0.316719
2.800000,-1.431269,1.191159,1.133372,1.265838,-1.112952,-0.183748,-0.346088,0.135523,-1.089446,0.862725,0.642835,0.421037,0.789973,-0.423884,-1.902173,1.098556,1.411536,1.321958,2.552310,3.714969,-1.179981,-7.468333,1.603903,-3.640825,1.040870,0.301308,0.064531,0.312303
2.810000,-1.429961,1.181359,1.140927,1.271662,-1.109003,-0.176540,-0.349934,0.117170,-1.078634,0.876169,0.656216,0.446895,0.826827,-0.435262,-1.765983,1.065157,1.279344,1.356372,2.599006,3.633232,-1.083358,-7.481526,1.586804,-3.633564,1.044166,0.299529,0.068456,0.307656
2.820000,-1.429292,1.173875,1.147212,1.276350,-1.105748,-0.170563,-0.353049,0.100203,-1.068143,0.888312,0.669962,0.473017,0.862638,-0.445551,-1.625392,1.034328,1.152205,1.394285,2.602502,3.504469,-0.963683,-7.493227,1.570724,-3.624985,1.046087,0.297226,0.072474,0.302732
2.830000,-1.429292,1.173875,1.147212,1.276350,-1.105748,-0.170563,-0.353049,0.084662,-1.057947,0.899213,0.684102,0.498945,0.896917,-0.454535,-1.481610,1.005985,1.031956,1.433992,2.559217,3.327558,-0.824739,-7.503573,1.556231,-3.615208,1.046192,0.294507,0.076351,0.297497
2.840000,-1.428390,1.164338,1.155020,1.282518,-1.101214,-0.162635,-0.357039,0.070571,-1.048023,0.908951,0.698642,0.524201,0.929189,-0.462045,-1.336170,0.979934,0.920250,1.473217,2.468453,3.105955,-0.671724,-7.512674,1.543818,-3.604378,1.044101,0.291506,0.079877,0.291926
2.850000,-1.428036,1.158099,1.160524,1.286781,-1.097997,-0.156910,-0.359845,0.057939,-1.038349,0.917618,0.713566,0.548314,0.959036,-0.467970,-1.190898,0.955957,0.818505,1.509284,2.332950,2.847800,-0.510972,-7.520614,1.533886,-3.592657,1.039529,0.288381,0.082889,0.286001
2.860000,-1.428036,1.158099,1.160524,1.286781,-1.097997,-0.156910,-0.359845,0.046753,-1.028904,0.925321,0.728828,0.570860,0.986145,-0.472265,-1.047855,0.933881,0.727881,1.539340,2.159142,2.565538,-0.349583,-7.527454,1.526740,-3.580212,1.032304,0.285303,0.085284,0.279710
2.870000,-1.427481,1.147805,1.169566,1.294042,-1.092092,-0.146970,-0.364554,0.036982,-1.019671,0.932176,0.744353,0.591497,1.010347,-0.474961,-0.909247,0.913635,0.649276,1.560639,1.957061,2.275045,-0.194945,-7.533237,1.522578,-3.567218,1.022382,0.282454,0.087029,0.273043
2.880000,-1.427267,1.141737,1.175151,1.298603,-1.088392,-0.140955,-0.367357,0.028568,-1.010631,0.938306,0.760041,0.610001,1.031646,-0.476164,-0.777328,0.895295,0.583327,1.570826,1.739839,1.994346,-0.054209,-7.537975,1.521492,-3.553845,1.009845,0.280013,0.088159,0.265994
2.890000,-1.427242,1.140731,1.176093,1.299368,-1.087814,-0.139932,-0.367820,0.021435,-1.001765,0.943842,0.775769,0.626294,1.050234,-0.476046,-0.654267,0.879079,0.530407,1.568218,1.522846,1.742061,0.066254,-7.541651,1.523468,-3.540260,0.994898,0.278147,0.088772,0.258564
2.900000,-1.427088,1.130755,1.185526,1.307121,-1.080750,-0.128628,-0.372863,0.015483,-0.993050,0.948915,0.791405,0.640458,1.066487,-0.474839,-0.542010,0.865330,0.490602,1.552026,1.322528,1.535747,0.161340,-7.544202,1.528395,-3.526631,0.977854,0.276996,0.089015,0.250764
2.910000,-1.427047,1.125843,1.190361,1.311197,-1.077512,-0.123469,-0.375124,0.010595,-0.984458,0.953654,0.806810,0.652745,1.080948,-0.472819,-0.442121,0.854458,0.463657,1.522503,1.155074,1.390315,0.227601,-7.545510,1.536058,-3.513119,0.959110,0.276672,0.089067,0.242618
2.920000,-1.427029,1.122902,1.193244,1.313630,-1.075657,-0.120249,-0.376497,0.006640,-0.975960,0.958188,0.821855,0.663560,1.094293,-0.470287,-0.355624,0.846855,0.448888,1.480993,1.035024,1.316692,0.263486,-7.545394,1.546152,-3.499884,0.939128,0.277244,0.089133,0.234168
2.930000,-1.427010,1.114140,1.201828,1.320994,-1.068927,-0.109559,-0.380996,0.003482,-0.967521,0.962632,0.836430,0.673445,1.107282,-0.467549,-0.282843,0.842805,0.445071,1.429880,0.973963,1.320832,0.269416,-7.543604,1.558269,-3.487076,0.918415,0.278737,0.089420,0.225477
2.940000,-1.427004,1.110297,1.205712,1.324402,-1.066226,-0.105280,-0.382781,0.000984,-0.959104,0.967089,0.850453,0.683039,1.120710,-0.464898,-0.223281,0.842382,0.450335,1.372450,0.979407,1.403142,0.247698,-7.539817,1.571899,-3.474828,0.897508,0.281134,0.090141,0.216624
2.950000,-1.427003,1.106461,1.209550,1.327769,-1.063366,-0.100561,-0.384665,-0.000983,-0.950674,0.971639,0.863879,0.693033,1.135345,-0.462595,-0.175524,0.845367,0.462091,1.312656,1.053985,1.558359,0.202297,-7.533651,1.586425,-3.463246,0.876961,0.284380,0.091498,0.207704
2.960000,-1.427035,1.097938,1.218200,1.335519,-1.056154,-0.089008,-0.389291,-0.002527,-0.942197,0.976331,0.876706,0.704119,1.151877,-0.460852,-0.137214,0.851182,0.477000,1.254832,1.195015,1.775842,0.138509,-7.524676,1.601117,-3.452390,0.857338,0.288383,0.093685,0.198817
2.970000,-1.427044,1.095135,1.221156,1.338200,-1.054165,-0.085722,-0.390591,-0.003728,-0.933650,0.981179,0.888975,0.716933,1.170862,-0.459825,-0.105087,0.858850,0.491029,1.203354,1.394509,2.040253,0.062561,-7.512441,1.615143,-3.442268,0.839204,0.293025,0.096875,0.190071
2.980000,-1.427063,1.090469,1.226008,1.342603,-1.050216,-0.079317,-0.393014,-0.004629,-0.925020,0.986152,0.900773,0.732009,1.192682,-0.459601,-0.075085,0.866997,0.499577,1.162276,1.639666,2.332574,-0.018804,-7.496503,1.627583,-3.432823,0.823108,0.298164,0.101212,0.181563
2.990000,-1.427116,1.082201,1.234813,1.350756,-1.042750,-0.067122,-0.397628,-0.005229,-0.916310,0.991170,0.912221,0.749727,1.217513,-0.460201,-0.042543,0.873884,0.497682,1.134970,1.913822,2.631392,-0.098744,-7.476461,1.637469,-3.423932,0.809569,0.303644,0.106793,0.173383
3.000000,-1.427124,1.080384,1.236823,1.352621,-1.041438,-0.064866,-0.398477,-0.005480,-0.907542,0.996105,0.923472,0.770285,1.245310,-0.461576,-0.002452,0.877480,0.480291,1.123789,2.197813,2.914391,-0.170703,-7.451997,1.643840,-3.415411,0.799040,0.309294,0.113640,0.165607
3.010000,-1.427147,1.074935,1.242765,1.358123,-1.036511,-0.056994,-0.401283,-0.005278,-0.898760,1.000776,0.934697,0.793683,1.275801,-0.463615,0.050233,0.875573,0.442586,1.129788,2.471646,3.159969,-0.228758,-7.422913,1.645807,-3.407034,0.791878,0.314931,0.121681,0.158296
3.020000,-1.427176,1.066887,1.251696,1.366567,-1.028501,-0.044355,-0.405824,-0.004475,-0.890031,1.004957,0.946068,0.819718,1.308509,-0.466151,0.120238,0.865905,0.380327,1.152526,2.716319,3.348881,-0.267922,-7.389160,1.642638,-3.398556,0.788303,0.320363,0.130726,0.151496
3.030000,-1.427175,1.066003,1.252711,1.367529,-1.027782,-0.043169,-0.406252,-0.002874,-0.881442,1.008383,0.957747,0.848009,1.342779,-0.468974,0.211613,0.846336,0.290200,1.189988,2.915593,3.465765,-0.284381,-7.350865,1.633835,-3.389742,0.788359,0.325390,0.140448,0.145242
3.040000,-1.427144,1.059818,1.259642,1.374142,-1.021046,-0.032977,-0.409632,-0.000243,-0.873104,1.010761,0.969868,0.878030,1.377825,-0.471839,0.327378,0.815026,0.170141,1.238632,3.057504,3.500390,-0.275669,-7.308341,1.619206,-3.380400,0.791886,0.329810,0.150396,0.139552
3.050000,-1.427117,1.052893,1.267713,1.382004,-1.013503,-0.021434,-0.413620,0.003674,-0.865142,1.011785,0.982520,0.909159,1.412787,-0.474487,0.469239,0.770604,0.019594,1.293578,3.135417,3.448484,-0.240761,-7.262093,1.598919,-3.370403,0.798506,0.333427,0.160006,0.134435
3.060000,-1.427117,1.052893,1.267713,1.382004,-1.013503,-0.021434,-0.413620,0.009142,-0.857692,1.011153,0.995739,0.940739,1.446794,-0.476654,0.637363,0.712341,-0.160307,1.348936,3.148499,3.312008,-0.180083,-7.212797,1.573527,-3.359720,0.807628,0.336061,0.168648,0.129880
3.070000,-1.427028,1.048588,1.272704,1.386921,-1.008679,-0.014201,-0.415913,0.016421,-0.850895,1.008579,1.009499,0.972129,1.479027,-0.478089,0.830279,0.640277,-0.366688,1.398240,3.101545,3.098854,-0.095438,-7.161278,1.543958,-3.348421,0.818473,0.337565,0.175676,0.125855
3.080000,-1.426809,1.040971,1.281633,1.396086,-0.998893,0.000379,-0.420680,0.025748,-0.844887,1.003819,1.023704,1.002769,1.508771,-0.478563,1.044894,0.555316,-0.595008,1.434968,3.004220,2.821999,0.010134,-7.108467,1.511481,-3.336686,0.830123,0.337836,0.180495,0.122309
3.090000,-1.426788,1.040135,1.282667,1.397132,-0.997992,0.001779,-0.421120,0.037319,-0.839789,0.996679,1.038198,1.032214,1.535467,-0.477886,1.276654,0.459256,-0.839299,1.453081,2.869829,2.498239,0.132563,-7.055353,1.477629,-3.324791,0.841583,0.336829,0.182622,0.119165
3.100000,-1.426513,1.035092,1.288596,1.403347,-0.991615,0.011102,-0.423918,0.051281,-0.835701,0.987033,1.052766,1.060166,1.558736,-0.475912,1.519828,0.354762,-1.092546,1.447545,2.713825,2.146678,0.266998,-7.002932,1.444106,-3.313099,0.851862,0.334561,0.181740,0.116324
3.110000,-1.426015,1.027596,1.297468,1.412905,-0.981422,0.025875,-0.428416,0.067716,-0.832693,0.974828,1.067149,1.086490,1.578400,-0.472546,1.767908,0.245265,-1.347184,1.414779,2.552211,1.787144,0.408093,-6.952146,1.412678,-3.302031,0.860053,0.331117,0.177731,0.113675
3.120000,-1.426015,1.027596,1.297468,1.412905,-0.981422,0.025875,-0.428416,0.086639,-0.830796,0.960089,1.081061,1.111210,1.594479,-0.467750,2.014075,0.134795,-1.595664,1.352987,2.400018,1.438657,0.550325,-6.903839,1.385049,-3.292037,0.865405,0.326643,0.170702,0.111100
3.130000,-1.425379,1.022581,1.303037,1.419324,-0.974242,0.035852,-0.431195,0.107997,-0.829998,0.942915,1.094209,1.134491,1.607174,-0.461539,2.251696,0.027763,-1.830999,1.262362,2.269932,1.118028,0.688328,-6.858713,1.362749,-3.283572,0.867394,0.321343,0.160973,0.108488
